record_id,headword_raw,headword_candidate,normalized,language,entry_type,part_of_speech,part_of_speech_raw,gender_or_article_raw,source_marker,source_marker_interpretation,historical_gloss_raw,source_id,source_year,source_url,source_line_start,source_page_approx,ocr_confidence,review_priority,duplicate_headword_pos_count,existing_master,verification_status,human_review_required,notes
kha-n1906-000377,Kawei,kawei,kawei,kha,word,adjective,a,,,,"one, certain. Kawei ka-ar, ^j. some other.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1897,28,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000378,Kawei-pat,kawei-pat,kawei-pat,kha,compound,pronoun,p,,,,"another, other.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1901,28,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000379,Kawiat,kawiat,kawiat,kha,word,verb,v,,,,"to beat with something small, to lash. Kdw-shiliaDg-k^w-arliang, ka, n. a fine. * Hindi. | % Eaglish. 23 KAWUT KEIN-NOH Kawut, V. same as haioiat. (An onomatopoetic form).",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1903,28,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000380,Kba,kba,kba,kha,word,noun,n,u,,,"paddy, nnhusked rice. [Imit. u kba — u khaw.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1916,28,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000381,Kbain,kbain,kbain,kha,word,verb,v,,,,"to scatter, to besmear with, (as a little child when eat- ing food).",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1918,28,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000382,Kbeit,kbeit,kbeit,kha,word,noun,n,u,,,"a kind of hawk. Kber, u^ n. a winged white ant. Kbon'o"" } ^' *° clutch, to claw.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1921,28,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000383,Kbin-kbin,kbin-kbin,kbin-kbin,kha,reduplication,adjective,a,,,,"small and well cut. Kboh, V. to scratch. Kbum, V. to close up the lips, to shut up, to keep something in the mouth.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1926,28,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000384,Kdang,kdang,kdang,kha,word,verb,v,,,,"to have enough (of food), to feel satisfied, to be replete.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1932,28,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000385,Kdait,kdait,kdait,kha,word,noun,n,M,,,reed or ekra.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1933,28,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000386,Kdam,kdam,kdam,kha,word,adverb,ad,,,,"violently, with a slam, (as, "" u khang kdam ia ka jing- khang""). Kdar, ad brightly, brilliantly, [as, ""kabneng ka la rang kdar mynta.""] Kdat, V. to turn sharp to another direction. Kdew, V. to point out or direct (with the hand).",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1935,29,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000387,Kdiah,kdiah,kdiah,kha,word,verb,v,,,,"to break, to snap (with the hand). Kdiap, V. to walk cautiously, to stalk game.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1943,29,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000388,Kdier,kdier,kdier,kha,word,verb,v,,,,to straddle (bad sense).,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1945,29,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000389,Kdiar,kdiar,kdiar,kha,word,adverb,ad,,,,"transparently, uncloudedly, (said of water or weather). Kdik-kdik, wc^hrobbingly, (as, ""ka mynsiem ka khih kdik-Mik"") ; longingly, [as "" u kwah kdik kdik ban ioh-i ia phi""]. Kding-kdang, ad, at all, sincerely (used negatively) ; as, "" ngam tip kding-kdang ia u.""",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1947,29,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000390,Kdong,kdong,kdong,kha,word,noun,n,ka,,,"a corner ; an opportunity. Kd6r, V. to bend, to curl. Kdup, V. to embrace ; to defend.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1954,29,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000391,Keh-keh,keh-keh,keh-keh,kha,reduplication,adverb,ad,,,,stammeringly.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1960,29,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000392,'kei,'kei,'kei,kha,word,noun,n,,,,"{ahhrev. of skei), a barking deer. 'kei-sop, w, 71. a roe-buck. Kein, (an intensifying particle) =that's it ; — v. imper, enough, that is all.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1962,29,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000393,JSlein-noh,jslein-noh,jslein-noh,kha,compound,verb,v,,,,"enough ;—«(?. vpry (coloquial), [as, "" ka jingrunar kaba la )^m-/2£^^.""] 24 KEM '^Tk... r,f,,.. KHAD-AR-BONGTHAI Kcm, V. to arrest, to seize ; to wrestle ; to resemble — when pre- ceded by ia ; tending to, showing the signs of, [as, ^^m-synrai, showing tj:ie signs of autumn, so also X-^m-tlang, kem-i^jvem, kem-lyiuY.] Kem-*bikar, v. to impress coolies, to arrest indiscriminately.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1969,29,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000394,Kem-ka-lar,kem-ka-lar,kem-ka-lar,kha,compound,noun,n,ka,,,(poojah term) pieces of broken egg-shell which lie on the left or right hand side of the central biggest broken egg-shell called ka lieng.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1985,29,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000395,Kem-khap,kem-khap,kem-khap,kha,compound,noun,n,ka,,,a kimkhap (cloth).,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1989,29,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000396,Kem ksuid,kem ksuid,kem ksuid,kha,phrase,verb,v,,,,to be affected by evil spirits.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1991,30,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000397,Kem-ktien,kem-ktien,kem-ktien,kha,compound,verb,v,,,,"to interrupt, to rejoin. Kem-iong-rein, kaha^ n, dusk.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1993,30,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000398,Kem-pang,kem-pang,kem-pang,kha,compound,verb,v,,,,to become ill.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1997,30,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000399,Kem-puri,kem-puri,kem-puri,kha,compound,verb,v,,,,"to become ill by the influence of a fairy. Ker, V. to surround, to enclose.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,1999,30,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000400,Ker-kut,ker-kut,ker-kut,kha,compound,verb,v,,,,to surround completely ; to erect a fort or stockdde.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,2003,30,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000401,Ker-dam,ker-dam,ker-dam,kha,compound,verb,v,,,,"to hedge round leaving no opening. Kew, u. w, wheat ; — [voc. case), husband's sister or brother's wife- as addressed by the sister. Kha, V, to give birth ; — n. relation from the father's side, 'kha {case of address) ^i, n. 1. a paternal aunt ; 2. {abbrev. of doli-^ kha), fish. *khabniang, u, n. a pipe-fish,",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,2006,30,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000402,'khabysein,'khabysein,'khabysein,kha,word,noun,n,w,,,eel (smaU.).,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,2016,30,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000403,Khak,khak,khak,kha,word,adverb,ad,,,,"tightly, firmly, [as, "" u bat khak na ka kti.""] Kha-ki-man, ki^ n. neighbours, not being members of one's clan. Khad, V. to shovel ; — khdd, to perform a sacrifice for the repulsion of an evil-sprit.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,2018,30,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000404,Khad-ar,khad-ar,khad-ar,kha,compound,adjective,a,,,,twelve.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,2025,30,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
